,0
2689,"[-1.500155, -0.970162, 0.079376854, 1.8640337, 5.9965463, -1.008338, -0.12192404, 0.7874156, -1.6310045, -1.5434059, 4.9219813, 0.6595447, 2.7936838, 3.4238756, -0.9522919, -3.6701891, -1.1705445, -3.1824102, -2.968551, 0.68757814, 0.30759898, 3.7187843, 1.8972626, 4.581499, -1.205944, 2.8760753, 6.2411675, 0.4937547, -2.296649, 2.8552265, -2.3190918, 2.6380305, 3.1736388, -0.047975644, 5.8606815, 7.03986, -0.5158455, -1.9171689, -1.2680515, 3.1109636, -2.708017, -2.512972, 0.3454594, 0.39177182, 1.1782476, 1.5842303, -3.5964663, 0.28302863, -0.7870416, -0.846863, 7.3332243, -1.6370953, -1.8476075, 1.1227083, 3.6541972, -2.936437, 4.056232, 0.16963826, 3.649595, 5.320457, -1.4328766, 1.7954935, -2.7408712, -2.7889411, 4.9669437, 3.206089, 3.1949651, -2.4238305, 0.97346634, 0.13790503, -0.6395788, -2.6125472, -0.3891854, -3.9160783, 1.0605216, 5.2071314, 8.122704, -5.8347516, 2.6495087, -1.0451463, 0.9803111, 0.61714804, 1.5397751, 1.5256462, 5.916161, 2.088224, 1.3019962, 0.5874308, 2.1526804, 2.8574588, 3.8691173, 2.147527, -2.603479, -4.61958, 3.473994, 1.8304598, 0.6273724, 2.4971669, 5.0838566, -0.6665113]"
2690,"[5.136935, -2.461221, -1.6893306, 1.505215, -3.1087117, 5.3822145, 3.0554314, 0.4565024, 3.5610366, 1.0454373, -3.2062817, -5.095051, 4.3142114, 3.2057571, 0.40433794, -1.451772, 0.34495538, -2.5628257, 0.2923363, 0.76335895, -1.291572, -2.9758112, 0.07319811, 1.056756, 1.840038, -0.44504327, -5.5567813, -2.6140847, -0.6887167, -1.8211303, -1.4101373, 0.34389067, -0.4353004, -5.6790037, -3.611895, -1.4504242, -4.45147, -0.0744523, 0.24064782, -3.1156032, 1.830737, -1.0283625, -3.193243, 0.63722175, 1.442882, -1.7695466, 4.4054685, -1.5815758, -9.07375, 0.76555973, 1.2162257, -0.54664475, -0.42514646, 2.5141313, 5.3525, 2.2268803, -4.486311, -3.535178, 8.438067, -0.76605904, -1.2634361, -2.2338076, -0.630679, -6.510438, -3.7743928, 3.268861, 0.68577695, -6.5271845, 0.47812203, 1.8769091, 0.44384083, -2.2605023, -0.68974763, -0.9264119, 2.73462, -3.4272935, -1.1763235, -0.045826074, 1.0832714, -6.085915, 3.9889054, 3.4247856, -0.4505346, 3.0900462, 0.20005961, -5.636831, 3.3878274, -2.0793853, 1.407589, -2.246306, -3.057262, 0.8953889, 3.391295, 1.2627262, 1.2337605, -3.764912, 2.7964094, 0.8576476, 2.1566162, 4.779157]"
2691,"[-0.22951795, 1.5843523, -2.4668877, 3.272666, -2.037291, 0.12287445, 0.7365989, -0.12439924, -2.2081773, 0.71382886, 5.529132, 1.2413645, -4.559012, -0.8040256, 1.6034912, 3.2626479, -2.0623782, -2.7464356, 1.90236, -3.324755, 1.6766984, 0.35774818, -1.5371329, 0.6100553, 0.37994242, 2.60809, -4.3222885, -2.337145, 1.8628861, 0.6681258, 3.6865604, -1.9287449, 0.95155436, 0.4573773, -0.6866692, -2.1354592, 0.019052455, 0.7003033, -2.7555516, -0.5308355, -2.925426, 1.6672355, -0.35460007, 1.231919, 1.2830029, 3.052073, -5.229069, -1.4355234, 0.5455291, -0.5043405, 0.46221438, 0.07149758, -1.589033, -1.9125624, -0.7819267, 1.2845869, 0.67957515, 5.0038514, 0.8677824, 0.06562154, 3.7560003, 4.52831, 0.5842168, -0.28666332, 4.249672, 2.4821095, 1.8479472, 0.55117214, -1.6035926, -2.0387397, 1.1166062, 0.06328907, -1.7244331, 0.08300842, 0.031923287, -8.499558, 1.9798489, 3.210194, 2.909467, -6.9203844, 0.077324286, -6.9103413, -2.009469, -0.9745426, -2.0346243, -1.8803656, -1.0179526, 4.66648, 0.9740932, 0.8115958, -2.8237507, 1.4501474, -2.477054, -0.7375282, 4.1590095, 2.118278, 1.5567946, -2.063536, -3.261489, -0.35413855]"
2692,"[-2.9951596, -0.8964376, -0.96477586, 2.4608834, 0.7066781, 2.2419598, -2.974619, -1.3352919, 2.4598868, -0.036685828, -0.8497655, 0.7204356, 0.76228315, -0.06076153, 4.5056067, -0.95404714, -0.38219377, 3.4150236, -1.4519895, 0.47205174, -0.45711744, 1.1774513, 5.0296326, 0.44725937, 3.0103955, -1.9880381, -5.5642705, 4.402879, -0.31205526, -3.9676344, 2.02768, -2.5536194, 0.14480792, -2.5848076, -2.1711273, -2.663371, -0.38294828, -1.7505287, 2.636397, 2.5734713, 3.292834, -0.32756197, 0.61459315, 0.28842708, -1.6948372, 1.0662578, 4.3448186, 1.6879933, -2.064563, 4.7929387, 0.6489664, -0.26539195, -4.7662883, 3.641994, -1.4631046, 1.1828309, 0.53887767, -4.625917, 1.8605454, -0.43965617, -1.0342253, 0.19888188, -1.5016351, 0.86918885, -5.2760587, -1.1822003, -1.4482567, -2.5107105, -2.1901147, -0.35745466, -3.5543237, -0.6801372, 0.77610135, -0.5113523, -1.766107, 1.6669718, 3.226144, 1.8046657, -3.4732115, -0.97878134, 1.2052132, 2.90108, -0.18807143, -1.4441031, 0.14007895, -1.8188274, -0.2264507, -1.7093668, 3.3048291, -1.973951, -2.6279166, -3.6792696, -0.94856036, 3.6649876, 1.275714, -0.661011, -0.12266836, 0.9386235, -0.28873643, 1.2295616]"
2693,"[-3.3093748, -1.5660058, -5.0693207, 5.6097593, 0.42311993, 4.355845, 0.92636955, 1.8102928, -2.0648482, -2.2480307, -2.7332199, 5.912097, 4.870601, -1.9095058, 0.8367956, -1.5460098, -5.1451283, -0.13933702, -0.9696842, 0.40562028, 0.14953864, 1.8278394, -0.25746268, -4.2533407, 0.40622088, 2.971778, -6.7073593, -0.74137366, 6.142925, -3.5389285, 0.8245325, 7.8428774, 0.14809462, -3.2958574, -4.729366, 0.77183926, -3.7489698, 0.9286304, -0.1535365, -0.8298454, 2.2965863, -1.33596, -0.20754105, 0.9944873, -2.316964, 4.3231688, -5.4116297, 3.300945, -4.747931, 4.0027757, 5.3932934, 5.2932086, -1.497399, -1.7160784, 0.0043346724, -0.67800176, 0.2911406, -2.9096668, 6.184403, 7.1108475, 1.5916188, -3.971627, -7.476811, -0.48340464, -6.4528813, -3.554725, 3.9968064, -6.7741666, 4.160324, -2.9967191, 0.32303208, 0.4968651, -0.32204652, 0.10755307, -4.820312, -1.497126, 5.4110236, 5.815208, 1.5386432, 2.1395507, -0.5439464, 3.4417222, -0.95083433, 0.09173625, -6.6814437, 0.7186556, 3.1479895, 1.0861351, 0.43184465, -2.5111697, 3.4886754, 2.8015494, -2.3555741, 3.99476, 2.1439514, -0.33519655, -4.1380363, -1.1674886, 3.3283713, -2.5190616]"
2694,"[0.06501275, 3.1337373, -0.83909917, -1.4111053, -7.260103, -2.7354867, -2.555042, -3.0601454, 1.3893782, 3.5851674, -3.033033, -3.0858765, 0.76430625, -0.1145716, -1.9435343, -0.18788391, -0.014943936, -1.0045408, -2.226512, -2.088519, 3.2984838, -2.8296902, -0.7664419, 3.5041673, -1.1714227, 1.4596503, -5.353813, 2.920469, -0.8729968, -1.2474947, 0.85893977, -4.6051593, 0.31218836, -0.19823292, 3.3913267, -4.9291477, 3.0284295, -2.2167704, 1.7229043, 2.6898844, 0.4136745, -2.119932, 3.5088696, -2.3354871, -3.8887303, 1.6669552, -1.7672334, -3.3628216, 1.0135885, 4.750239, 0.69804204, 4.167224, 1.8622735, 5.415966, 5.111554, -2.2950778, -0.811979, 0.787467, -1.6070933, -0.4785401, 3.2726805, 0.10187159, 0.37918484, 0.46846536, -0.7781432, -3.7776499, -0.465374, 2.4058228, -2.5831065, -3.313421, 0.6568646, 2.2037961, -0.49850643, -3.186835, -3.2059937, -3.372541, 0.50162625, 0.7872665, -0.66704893, -1.4949963, -1.762192, -2.88946, -1.6365422, 0.14284684, 1.4718231, 0.860939, 1.0847757, 0.12342677, -1.5196902, 2.7224557, -3.770205, 2.762643, -3.4811742, 0.3691072, 4.7565312, 0.08207099, 3.3379428, 1.1487625, 2.28876, -0.47561267]"
2695,"[-4.017889, 0.19188415, 0.8326522, 1.6422598, 2.3697674, -0.34668452, 0.93059975, 1.3704698, 0.65445113, 5.952598, -1.2249405, -0.8150268, -1.7975013, 0.4018648, 1.8624556, 1.9909738, -0.70386946, -1.027094, -3.5869443, 1.6313117, -0.88008064, 0.94738954, 0.30499235, -1.2134185, 1.0863119, -1.8610816, 0.59292483, -0.5538378, 1.8017421, -4.389087, 0.8459076, -1.8849512, 3.7609463, -2.5927572, 0.38777763, -0.9533719, -3.6764367, -0.15242583, -2.8676312, -0.417293, 0.68227196, 0.51148564, -4.168965, -1.3995621, -0.7288581, 2.3827806, -0.84899104, -1.8110855, -1.785607, -0.07917254, 1.4987309, -1.0956781, 1.5610775, -3.6872687, 2.3245578, 0.52415276, 0.43021616, -0.9224502, -1.2277548, 1.9710954, 1.4130096, -0.58087087, -2.1632648, -2.699925, -4.046363, -0.9760066, 2.2305567, 1.5863638, -3.0968754, 1.1946899, -0.9185513, -2.766624, -3.2422657, 2.8931937, 1.6070722, -0.6905055, 1.9624807, -0.032956965, 1.443788, -0.84480023, -5.302977, 3.9384654, -3.6024935, 3.0227478, -0.64083457, -0.98411095, -4.8700423, -0.29880482, -0.75755954, 2.1290908, -2.1315389, 2.6815581, -3.524297, -1.2446209, -0.5905253, 2.7266903, 2.2320423, 0.9928378, -0.21185978, -4.5587764]"
2696,"[-0.76992846, -5.0080338, 2.5481992, 0.53890735, -6.197256, 3.4824696, 0.26752225, 1.2314422, 1.7138352, 6.429043, -0.91744864, 2.774616, -1.4414983, -8.612335, -0.058380697, 1.7451032, 2.6475713, -0.032413017, -6.7424946, 0.67600876, -0.98512185, -1.609511, -1.7461263, -3.6055613, -0.46621037, 7.2327633, 1.3829306, -7.8977346, -6.794959, -7.476017, 6.725733, -3.6722229, 3.8482819, 1.8896122, 1.4994688, 6.303083, -5.7668595, 0.31350797, 4.4768033, 1.9701357, -5.6043844, -0.2989819, 2.3995006, 4.0256767, -0.44771427, -4.274512, -0.81302476, -2.5744424, 1.682306, 0.4675465, 1.5354519, -2.9304051, -3.6302388, 5.960525, 2.1597824, 0.9735768, -5.03958, -4.301871, 5.7159758, -2.1502695, -2.6126652, -0.8086209, -6.834517, 0.4827674, -3.4911938, 2.2968924, 4.195263, 3.4346192, 0.91347015, -4.2399006, 5.070845, -4.9189086, 2.1488702, 1.6616395, 0.9941129, -4.5872636, 1.3915141, -0.1440203, -4.545737, 0.0099112885, 8.29933, 8.837587, 1.252673, -5.406437, -0.01949867, 1.5202461, -0.8254193, -0.8083397, 4.0331182, -6.140619, -2.9509842, -2.9828722, -0.81209016, 1.684456, 1.7249244, 1.0350039, -3.9679623, 2.1562173, 3.4439054, -4.618503]"
2697,"[6.0117903, 1.8056237, 0.3115174, 5.0954113, 7.359439, -3.7410405, -4.1921544, -2.706788, -1.5887116, 3.680136, -2.5115933, -0.12701172, 2.3893297, -0.8184173, 4.795225, 1.2016019, 2.6255972, 0.4401323, -2.631506, -0.6531152, -8.036931, 0.0011959308, -2.572209, -6.412226, 4.650077, 1.439546, -1.4751637, 3.914201, 3.5100477, 0.36134613, -2.3542223, 3.2439861, 3.560118, -1.1645869, -0.7260205, 0.8191011, 0.50843847, -1.9708743, -1.930204, 3.3149364, -1.704232, 1.3172027, -0.39713976, -3.2505622, -0.91224134, -0.8939846, 0.5177704, -2.0650437, -2.574353, -2.079138, 1.7469785, 0.0699674, 1.8406941, 2.1303735, 1.0011684, 0.4301423, 0.6018315, -1.8953843, -0.24857122, 3.438983, -0.8558504, -1.5513767, -2.5253825, 0.63776, -4.256159, -1.0092605, 3.9249673, -2.0394626, 2.778213, 0.1666027, 3.6560938, -2.401032, -2.6742945, 2.9725723, -3.4222355, 2.908998, -2.197279, 7.833065, -2.0558155, 3.1501644, 2.1731746, 3.844775, -2.799497, -1.6306444, -1.3073213, -5.2314663, -2.128051, 1.4855833, -2.7747748, 5.1604843, -4.703247, -2.712504, -0.48167717, 3.0729492, -2.1862478, -2.3880453, -0.5507567, -2.4337006, 1.7081119, -1.4702245]"
2698,"[0.9811087, -8.373676, -2.731722, 3.7784579, 0.99018687, 1.094051, -2.9971097, -0.32656136, 0.31147632, 2.0600631, -3.8196666, -1.1071104, -2.6887405, -2.2504432, -1.8371935, 0.52576697, 2.385668, -1.0007567, -6.336051, -3.142294, -2.7219608, -0.48949626, 2.2177114, -1.4149374, 3.7420504, 1.8623358, -2.121176, -8.962993, -3.8247945, -7.486599, 0.4241832, 2.0525696, -0.46030238, 0.58781946, 2.0629568, 2.7037597, -4.883331, -4.366971, 0.37378663, -1.4557208, -1.5354224, -2.2759762, -0.4138006, 1.0484769, -2.0671127, -2.2445366, -2.8157117, -3.1274989, 0.7179443, 2.1520438, -2.2114718, 2.4780507, -2.9928958, 6.2110744, -5.322992, -0.72398126, -2.642696, -2.4433763, 0.9896426, -3.521536, -4.8567705, -3.931064, -5.0257897, -1.0411286, 0.72325337, 4.1759424, 1.3669754, 0.166407, 5.4497414, -1.9438584, 4.573766, -0.21418573, 1.0017266, 1.0799642, -1.5343429, -0.5539248, 3.734036, -3.9454632, -2.320025, -0.43619993, -4.426604, 0.89680547, 3.7908447, -2.150816, 3.4324903, 1.1332598, 0.5743408, -3.529008, 2.866239, -4.2500596, -0.43414038, 0.15936872, -3.8211079, 6.817975, 3.7883315, -0.0021614495, 1.0549113, 0.5165372, 2.5349123, -2.9908144]"
2699,-1
2700,"[-2.6756105, -1.210487, -4.769515, 4.5035925, -0.84949553, 1.4001796, 0.74562633, -4.032617, 4.046546, -4.6754203, -1.8033335, 4.4523497, 1.5524545, -3.3109953, -3.6979418, 5.26305, 6.8388777, -0.012333835, -5.0501027, -1.6242383, -1.4398559, -0.6133114, 2.6557322, -4.8588743, 0.38159275, 0.551839, 3.2933664, -5.56453, 1.8762408, -4.701911, 5.953616, -1.3575847, 0.8779981, 6.3413553, 0.7632086, 2.7133455, 0.65688777, -1.6864218, 4.8385096, 6.7442822, -3.3979132, 4.5250297, -3.0871592, 1.75686, -6.7349977, 0.44774914, 2.0784147, -2.9188845, -0.1811221, -1.9715228, 0.3179684, 3.1542313, 0.35253555, 0.031443454, -0.44247133, -1.5468326, 1.8315326, 0.44475305, 2.2356188, -1.6422861, 1.5728253, -5.041615, -6.593885, -2.0563662, 3.0337589, 0.0072418703, -0.6949364, 3.8718581, 0.24601442, 0.3260834, 0.74848735, -0.99587035, 2.3358307, 6.1697364, -3.3289144, 3.1270025, 2.7812998, -4.715401, -0.5124659, 1.936338, -2.7203557, -2.726897, 5.71652, -2.5078197, 3.5300748, -0.59907377, -0.6093836, -1.1427534, 0.53575003, 0.9620704, -0.0025877731, -1.6788533, -1.1095487, 1.8645252, -0.6848054, -3.3297896, -4.503949, 7.0877476, 4.5465007, -0.26408944]"
2701,"[-0.89468217, -5.937767, -4.594977, 7.9440613, 2.5251923, 3.7120652, -2.854963, 2.0175118, -0.50642854, 0.9506857, -6.769572, 1.6810604, -1.3422904, -3.4392521, -0.84440696, 6.1726203, -0.8459941, 3.7412958, -3.8810463, -0.86464846, -7.8337135, 0.32544982, 0.12701781, 1.5824273, 2.657936, -1.7906286, -1.6350334, -6.245453, -5.063779, -3.116131, 5.945266, -3.7989757, -4.571335, 3.0209763, 4.8153167, 7.0686965, -2.0861533, -2.9887595, -1.0060524, -3.1112838, -4.203071, -3.0657747, -1.9331229, -4.5346656, -1.6254343, -2.5363977, -6.6812477, -2.831969, -1.327329, -2.266829, -2.8983035, 4.100371, 0.102306426, 3.3103867, 2.5996053, -1.3666456, -6.542357, -1.4648529, 1.4636976, -0.86623, -4.7943096, 0.708752, -8.539388, -5.276267, 0.79103756, 1.4003478, -0.13904326, -3.4024153, 4.103976, -5.312473, 5.4751434, -3.2075846, -5.485561, 2.0572712, 2.1968613, -3.9880567, 4.9939456, -4.05858, 1.0236973, 1.4965245, -4.7432666, -1.6745846, 4.1422296, -2.3564794, 6.1009293, -2.5209644, 2.17164, -4.2139955, 1.5576332, -7.7814174, 1.1464329, -0.28326255, -2.358377, 3.5240505, 7.5580626, 0.49683154, 2.0605774, -2.125457, 6.1372437, -0.53218496]"
2702,-1
2703,"[3.8451035, -3.8072803, -1.3941941, 3.9757693, 0.9353608, 2.7356656, -2.8620446, -1.4382008, -1.2593011, 1.6402056, -5.224528, -1.1207283, -3.57738, -0.68620116, -4.8269086, -0.26249522, 0.5584314, 0.29578862, -5.3372874, -0.23772414, -2.41716, -4.0250373, 0.873215, -0.16011122, 6.3057475, -0.31610698, -1.2987753, -7.336416, -4.168795, -5.875297, 1.906832, 0.5202238, -2.7617693, 2.145348, 2.5832825, 7.320202, -0.21744792, -2.0895822, -0.6785815, -2.697776, 0.12659232, -2.8396063, -3.0539742, -1.2548833, -2.377761, -2.2614958, -1.1740212, -5.1242437, -2.4504817, -1.3958672, 1.5606327, 1.3895239, -0.44757643, 2.486625, -4.6577682, 0.56733114, -1.7184759, -0.1863786, 4.0040746, -0.87443334, -2.098933, -3.8047307, -2.850752, -3.063162, -1.7500604, 1.4575201, 3.0884917, -2.6822207, 4.0471153, -3.7283435, 4.7439194, -3.256839, -1.6721588, -1.1575391, -2.6650274, -0.31358227, 3.4936547, -4.9274783, -1.0484755, -3.870782, -3.20576, 1.7862325, 2.807989, 1.4966788, -0.07097279, -2.2976296, 1.5146613, -1.7895472, 0.74259406, -5.4977794, 3.1190894, 0.26859978, -3.417586, 4.07947, 6.2224655, 0.47717032, -1.0739377, -0.26519626, 3.6241946, -3.6980102]"
2704,"[1.4769974, -1.8240962, 2.2462335, 4.3462644, -0.07651016, 4.6829534, 1.982811, 0.17196648, -1.8797853, 3.0405715, -0.13438737, 3.8568285, -1.6727496, -2.4494298, -0.15300769, 0.68237776, -1.8367448, -3.0790293, -5.1731877, -2.0546694, 0.11400162, 1.9541442, 5.323078, -2.2955067, -2.4737453, -1.2325567, -2.4017549, -1.7176579, 0.3375661, -2.2193089, 1.686725, 3.4337802, 2.9087145, -2.7120287, -2.7304661, 1.3431988, -3.663184, 1.4302236, -0.6520806, 0.12661041, -0.9415518, 3.397319, 1.7007847, -1.178771, -5.1518736, 1.1141746, -0.4555836, -0.9957037, -1.0502061, -1.5515808, -0.2727599, 0.9515922, -0.8809198, -3.3304708, 0.96596336, -1.810213, 1.893729, -0.378322, -2.4278703, -1.1342947, 0.2851085, -0.8045978, -3.3585818, 1.1712481, -0.9493858, 0.008706795, 3.1774805, -2.1985404, -1.4628286, -2.9467392, 0.051865254, -3.0085492, -4.7133107, 0.63114184, -2.086905, -0.9400067, 1.1168058, 0.1312673, 1.9378753, -1.9176377, 0.84804463, 4.7662582, -0.22532935, 1.1632736, -2.7421691, -4.3032928, -2.3183842, 1.8223301, 1.6857499, -0.11396341, -1.8127645, 5.2133822, -1.5391437, 4.5921035, -1.6809987, 1.7745495, -2.5251644, -4.284378, 1.2400016, -3.7471185]"
2705,-1
2706,"[-7.07047, -2.403507, -2.0435982, -0.2592662, -0.5232251, 0.8551243, -0.6381502, 0.72222906, -0.18894795, -1.0248977, 0.8244382, 0.561479, 3.7394912, 1.8071777, 0.43825385, -2.2894073, -2.054492, -0.3864789, -4.0941935, -2.132579, 6.39255, 2.6746016, 4.9370055, -3.5861022, -2.2046418, 2.39325, -4.4341087, 0.3473286, -0.40912998, 1.7679303, 5.9369745, -0.061354734, -1.6676159, -3.814516, 2.1474109, -2.6749396, -1.2910907, -0.73839796, -1.0289272, 2.6801176, -0.24304374, 0.99994266, 2.0628653, 1.9428651, -2.1609378, 5.953982, -5.700264, -2.8229833, -5.5806527, 0.41831127, -0.869874, -4.744556, -1.9874308, 0.77187735, 0.7798312, 0.6773858, -0.37700298, -0.7272578, -3.7841082, -2.8806286, -0.43239996, 3.473923, -1.5999571, 0.5924415, -4.220005, 1.2375463, 0.8436364, 1.3960598, -6.320528, -1.8713824, 1.6462493, -2.05436, -1.5459421, 0.83441085, 0.62150615, -1.4520445, 4.3720756, -3.6458063, 1.1376615, 2.2376943, -0.3993024, -0.7985362, -3.3897986, 1.2109675, -2.5162547, 1.3930131, 0.8803342, 0.79243624, -1.5110545, 1.2696607, 0.5973196, 0.3326041, -6.214791, 1.5221206, 4.380022, 2.1988878, 0.63091254, -1.6927738, -2.8658338, 0.020928858]"
2707,"[0.08785672, -4.4184737, -1.4610599, 1.279485, 2.3537428, 3.3619761, -2.5040636, -0.63640845, -0.12856023, 0.8006439, -3.7763727, 4.23957, -2.1360028, -1.6674254, -1.5359228, -0.46603557, 1.3648818, 5.449311, 1.3676063, -2.039758, -0.74779856, -0.09164957, 0.926705, 0.28884202, 2.7378383, -6.9058213, -6.552988, 4.094188, 3.7314196, 1.9072087, -2.1707885, 0.76172376, -3.6596856, -2.9032378, -2.3061435, -3.871155, 5.2537394, -3.0983465, 4.2527585, 0.39361832, -1.7472384, 1.2420144, -3.5316494, 3.809992, -6.4436064, -5.6033106, 3.2340746, -1.620664, -5.291385, 2.6275554, -0.39816436, -2.55127, 3.60134, 8.682993, 0.011687328, 0.5773052, 5.289613, 3.3211548, 0.65157884, 0.493585, 0.68904865, 0.4750864, -0.17621277, 2.385013, -4.948855, 0.7941964, -1.7751172, 1.6834333, -2.9474072, 1.855257, -1.5854703, 3.125534, 0.13714671, 6.3948145, -2.413437, -0.69167894, 3.1635344, 3.424494, 0.07359826, -0.0044621597, 1.278601, -0.8401854, 0.9810379, 0.1400108, -1.1168216, 1.6108148, -2.2708824, 2.938721, 0.5887742, 0.4629227, -3.4719405, -0.16967106, -0.06617815, 0.5222113, -4.0044603, 0.4354897, 2.6136053, -3.9857042, -2.8023667, -2.8739316]"
2708,"[0.23245408, 1.7636838, -0.7293215, 1.0090716, 0.3275518, 0.10592496, -0.30443376, 0.1378326, 0.6786962, -0.8805353, -0.053189173, -3.1353621, 4.142765, -1.1024951, -1.9218466, 1.2393215, 1.5192314, 3.0438924, -3.5491805, -2.049231, 0.8948153, -2.911121, 1.595049, 0.87700623, -1.5980893, 1.8196295, 1.521428, -1.5376586, 1.7375149, -3.0550487, -0.27859485, 1.8643434, -0.3009549, -0.7123122, 1.0296077, -4.526912, 4.46025, -2.6383853, -3.5198483, 3.8312259, -1.878956, -2.2376072, -2.5533264, 0.74589473, -3.1434684, -2.741942, -2.750219, -1.6326925, -3.206183, 0.11614706, 0.3376353, -4.2271667, 4.571083, 4.220916, -2.2955713, 1.8432261, 0.7607718, -5.119022, -1.9618127, 5.0739594, 2.6297665, -2.0779247, -0.34534842, -0.8012593, 1.0915833, -6.322389, -0.5044426, 5.2865973, -2.1728303, -3.5024996, 2.5287888, -0.0474359, 2.1527956, 6.075367, -6.19121, -3.1662772, -0.05543891, 4.5476375, 5.0822196, -1.5439807, -2.2908373, 1.075378, -2.825981, 1.4848428, -0.9917854, -2.318262, -2.8040524, 3.9865375, -2.0799975, 3.806019, -3.95949, -0.20025986, -1.6104128, -0.68255156, 0.7585655, 1.3579465, -2.6589055, -3.062122, 0.96896136, -0.4111997]"
2709,"[2.8557434, -2.0942461, 0.83374673, -0.58758575, -1.367022, -0.05045303, -2.8841588, 3.36486, 2.6319778, 3.1768193, -1.9906121, 7.343415, -0.08377298, -2.971206, -1.2995257, -0.13202284, 3.856824, -0.49003914, 5.040144, -1.7898288, 1.2922517, -5.963756, -1.8891482, 0.35007766, 0.29901907, 0.68714446, -0.298998, -1.9700276, 7.0413904, -1.8877158, 1.3948097, -1.4077992, -0.978998, -0.23294407, -1.343441, -2.063807, 1.1407144, 1.6354866, -4.63928, 1.8165032, -0.29680407, 1.3052167, 1.7992737, -1.0999848, -2.168255, -6.7635784, 4.5358076, 1.5962632, -0.0012421572, -6.9760404, 1.8107251, 1.0444208, 4.9236903, 3.2107072, -0.76751024, -4.8718925, 0.3568331, 5.642744, 0.28125158, 1.6582831, -0.57294124, 1.4980427, -6.1310716, -0.16594782, 0.2891682, -0.47821683, -1.7436098, -2.9689925, -1.866948, -1.0239962, 2.211024, 3.3005736, -1.2576004, 7.5606494, -1.9609332, -3.2188983, -0.8787627, -3.7521756, 2.9271772, 0.18908806, 0.90835446, -4.8676925, -0.28560653, -0.49217197, -2.3567166, 3.3212068, -0.19891748, 5.180941, -0.029192738, -1.9305173, -1.2224554, -0.83272874, 3.4134915, -3.114763, -2.404521, 2.8321986, 0.50926924, -2.6424062, -4.6493497, -2.2274394]"
2710,"[6.319486, 1.4196986, -2.0436125, -2.6295958, -2.725138, 2.221037, 3.0665162, -0.15753427, 3.5607634, -3.2764816, -0.78604776, -7.2729483, 1.5521628, -0.12294701, 1.4786692, -0.69273865, 5.3105097, -2.186246, 2.115383, 1.8166194, -1.768831, -2.8170557, 2.4694378, 1.0927254, -0.40481743, 0.49383757, -2.6502926, 0.6706658, -3.757523, 4.6904373, -1.1426011, -0.07642614, -0.9322132, -5.3989253, -4.9963217, 3.6721854, -0.91338784, -0.45488584, 3.8919473, -1.8850961, 0.17230962, 1.6454067, 2.3681488, 1.1124456, 5.536804, -1.4975086, 2.4540782, 1.1682099, -3.2256594, -2.137365, -2.2053416, -1.9412769, -1.7318051, 1.3606472, 2.0250275, 0.4542278, 0.10216971, -2.8496363, 6.340342, -2.0116997, -1.7152082, -4.3654923, 2.2011464, -5.565252, -2.324554, -1.3178504, 0.23073074, -0.1609471, 4.882101, -1.6262304, 2.3800704, -2.6729493, -3.359507, -2.8627493, -2.811948, -1.5661788, -0.9640418, 3.0003386, 2.6716657, -2.8665135, 0.20157333, 0.3121974, -1.8742888, 0.50506055, 0.8757788, 0.51111954, -0.77739894, 2.180613, -0.9627189, -0.04954016, -0.4184623, -1.5695652, -1.2363971, 0.8095081, -0.115818225, -1.5475178, 2.303661, -0.099722974, -0.9017428, -0.028310709]"
